order_item_id,order_id,sku,product_name_en,product_name_cn,product_image,category,quantity,unit_price_usd,item_sales_amount_usd,store_id,store_name,platform,country_code,country_name_cn
DEMO2025092900782-1,DEMO2025092900782,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST002,Camplab Outdoor Peak,AliExpress,RU,俄罗斯
DEMO2025092900783-1,DEMO2025092900783,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST002,Camplab Outdoor Peak,tiktok,US,美国
DEMO2025092900784-1,DEMO2025092900784,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST007,YIHRA,tiktok,GB,英国
DEMO2025092900785-1,DEMO2025092900785,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST004,Outdoor equipment shop,ozon,TH,泰国
DEMO2025092900786-1,DEMO2025092900786,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST007,YIHRA,AliExpress,US,美国
DEMO2025092900787-1,DEMO2025092900787,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST004,Outdoor equipment shop,temu,US,美国
DEMO2025092900788-1,DEMO2025092900788,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST006,Xing Fan Go,tiktok,US,美国
DEMO2025092900789-1,DEMO2025092900789,SKU010,Compact Camping Cookware Set,便携露营炊具套装,/assets/products/placeholder_010.png,Cooking,1,268.99,268.99,ST004,Outdoor equipment shop,tiktok,TH,泰国
DEMO2025092900790-1,DEMO2025092900790,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST002,Camplab Outdoor Peak,AliExpress,GB,英国
DEMO2025092900791-1,DEMO2025092900791,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST002,Camplab Outdoor Peak,mercado,MY,马来西亚
DEMO2025092900792-1,DEMO2025092900792,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST001,YHR C,mercado,FR,法国
DEMO2025092900793-1,DEMO2025092900793,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST002,Camplab Outdoor Peak,temu,US,美国
DEMO2025092900794-1,DEMO2025092900794,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST001,YHR C,tiktok,US,美国
DEMO2025092900795-1,DEMO2025092900795,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST001,YHR C,AliExpress,GB,英国
DEMO2025092900796-1,DEMO2025092900796,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,2,33.99,67.98,ST003,Coco Sports and Outdoors,AliExpress,MY,马来西亚
DEMO2025092900797-1,DEMO2025092900797,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,2,31.99,63.98,ST004,Outdoor equipment shop,ozon,MY,马来西亚
DEMO2025092900798-1,DEMO2025092900798,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST005,Xing Fan Go,temu,VN,越南
DEMO2025092900799-1,DEMO2025092900799,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST002,Camplab Outdoor Peak,temu,RU,俄罗斯
DEMO2025092900800-1,DEMO2025092900800,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,3,31.99,95.97,ST001,YHR C,tiktok,VN,越南
DEMO2025092900801-1,DEMO2025092900801,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST004,Outdoor equipment shop,tiktok,RU,俄罗斯
DEMO2025092900802-1,DEMO2025092900802,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST002,Camplab Outdoor Peak,tiktok,US,美国
DEMO2025092900803-1,DEMO2025092900803,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST001,YHR C,temu,GB,英国
DEMO2025092900804-1,DEMO2025092900804,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST004,Outdoor equipment shop,mercado,FR,法国
DEMO2025092900805-1,DEMO2025092900805,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST006,Xing Fan Go,AliExpress,TH,泰国
DEMO2025092900806-1,DEMO2025092900806,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST001,YHR C,mercado,GB,英国
DEMO2025092900807-1,DEMO2025092900807,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST001,YHR C,mercado,US,美国
DEMO2025092900808-1,DEMO2025092900808,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST005,Xing Fan Go,temu,FR,法国
DEMO2025092900809-1,DEMO2025092900809,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST003,Coco Sports and Outdoors,temu,US,美国
DEMO2025092900810-1,DEMO2025092900810,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST004,Outdoor equipment shop,temu,RU,俄罗斯
DEMO2025092900811-1,DEMO2025092900811,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST003,Coco Sports and Outdoors,tiktok,RU,俄罗斯
DEMO2025092900812-1,DEMO2025092900812,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST005,Xing Fan Go,AliExpress,GB,英国
DEMO2025092900813-1,DEMO2025092900813,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST005,Xing Fan Go,temu,US,美国
DEMO2025092900814-1,DEMO2025092900814,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST005,Xing Fan Go,temu,GB,英国
DEMO2025092900815-1,DEMO2025092900815,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST007,YIHRA,temu,US,美国
DEMO2025092900816-1,DEMO2025092900816,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST001,YHR C,tiktok,GB,英国
DEMO2025092900817-1,DEMO2025092900817,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST005,Xing Fan Go,temu,US,美国
DEMO2025092900818-1,DEMO2025092900818,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST006,Xing Fan Go,tiktok,MY,马来西亚
DEMO2025092900819-1,DEMO2025092900819,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,2,68.99,137.98,ST005,Xing Fan Go,AliExpress,TH,泰国
DEMO2025092900820-1,DEMO2025092900820,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST001,YHR C,tiktok,RU,俄罗斯
DEMO2025092900821-1,DEMO2025092900821,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST007,YIHRA,AliExpress,VN,越南
DEMO2025092900822-1,DEMO2025092900822,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST001,YHR C,AliExpress,US,美国
DEMO2025092900823-1,DEMO2025092900823,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,2,37.99,75.98,ST003,Coco Sports and Outdoors,mercado,GB,英国
DEMO2025092900824-1,DEMO2025092900824,SKU008,Carbon Fiber Trekking Poles,碳纤维登山杖,/assets/products/placeholder_008.png,Trekking,1,289.99,289.99,ST004,Outdoor equipment shop,tiktok,RU,俄罗斯
DEMO2025092900825-1,DEMO2025092900825,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST001,YHR C,mercado,GB,英国
DEMO2025092900826-1,DEMO2025092900826,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST003,Coco Sports and Outdoors,tiktok,US,美国
DEMO2025092900827-1,DEMO2025092900827,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST007,YIHRA,temu,VN,越南
DEMO2025092900828-1,DEMO2025092900828,SKU008,Carbon Fiber Trekking Poles,碳纤维登山杖,/assets/products/placeholder_008.png,Trekking,1,289.99,289.99,ST007,YIHRA,AliExpress,TH,泰国
DEMO2025092900829-1,DEMO2025092900829,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST005,Xing Fan Go,temu,RU,俄罗斯
DEMO2025092900830-1,DEMO2025092900830,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST004,Outdoor equipment shop,temu,GB,英国
DEMO2025092900831-1,DEMO2025092900831,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST002,Camplab Outdoor Peak,tiktok,GB,英国
DEMO2025092900832-1,DEMO2025092900832,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST001,YHR C,tiktok,PH,菲律宾
DEMO2025092900833-1,DEMO2025092900833,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST007,YIHRA,ozon,FR,法国
DEMO2025092900834-1,DEMO2025092900834,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST006,Xing Fan Go,ozon,US,美国
DEMO2025092900835-1,DEMO2025092900835,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST005,Xing Fan Go,AliExpress,US,美国
DEMO2025092900836-1,DEMO2025092900836,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST002,Camplab Outdoor Peak,temu,PH,菲律宾
DEMO2025092900837-1,DEMO2025092900837,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST002,Camplab Outdoor Peak,temu,US,美国
DEMO2025092900838-1,DEMO2025092900838,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,2,39.99,79.98,ST001,YHR C,ozon,GB,英国
DEMO2025092900839-1,DEMO2025092900839,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,3,36.99,110.97,ST005,Xing Fan Go,tiktok,GB,英国
DEMO2025092900840-1,DEMO2025092900840,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST002,Camplab Outdoor Peak,temu,VN,越南
DEMO2025092900841-1,DEMO2025092900841,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST002,Camplab Outdoor Peak,AliExpress,GB,英国
DEMO2025092900842-1,DEMO2025092900842,SKU010,Compact Camping Cookware Set,便携露营炊具套装,/assets/products/placeholder_010.png,Cooking,1,268.99,268.99,ST006,Xing Fan Go,temu,US,美国
DEMO2025092900843-1,DEMO2025092900843,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST007,YIHRA,ozon,FR,法国
DEMO2025092900844-1,DEMO2025092900844,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST003,Coco Sports and Outdoors,temu,FR,法国
DEMO2025092900845-1,DEMO2025092900845,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,2,31.99,63.98,ST006,Xing Fan Go,tiktok,MY,马来西亚
DEMO2025092900846-1,DEMO2025092900846,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST004,Outdoor equipment shop,tiktok,US,美国
DEMO2025092900847-1,DEMO2025092900847,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST005,Xing Fan Go,temu,VN,越南
DEMO2025092900848-1,DEMO2025092900848,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,2,31.99,63.98,ST003,Coco Sports and Outdoors,ozon,US,美国
DEMO2025092900849-1,DEMO2025092900849,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,2,35.99,71.98,ST006,Xing Fan Go,temu,FR,法国
DEMO2025092900850-1,DEMO2025092900850,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST003,Coco Sports and Outdoors,AliExpress,GB,英国
DEMO2025092900851-1,DEMO2025092900851,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST002,Camplab Outdoor Peak,temu,PH,菲律宾
DEMO2025092900852-1,DEMO2025092900852,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,2,38.99,77.98,ST001,YHR C,AliExpress,RU,俄罗斯
DEMO2025092900853-1,DEMO2025092900853,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST006,Xing Fan Go,tiktok,FR,法国
DEMO2025092900854-1,DEMO2025092900854,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST001,YHR C,temu,US,美国
DEMO2025092900855-1,DEMO2025092900855,SKU010,Compact Camping Cookware Set,便携露营炊具套装,/assets/products/placeholder_010.png,Cooking,1,268.99,268.99,ST004,Outdoor equipment shop,AliExpress,PH,菲律宾
DEMO2025092900856-1,DEMO2025092900856,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST004,Outdoor equipment shop,temu,US,美国
DEMO2025092900857-1,DEMO2025092900857,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST005,Xing Fan Go,tiktok,VN,越南
DEMO2025092900858-1,DEMO2025092900858,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST007,YIHRA,tiktok,RU,俄罗斯
DEMO2025092900859-1,DEMO2025092900859,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST004,Outdoor equipment shop,AliExpress,FR,法国
DEMO2025092900860-1,DEMO2025092900860,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST006,Xing Fan Go,ozon,VN,越南
DEMO2025092900861-1,DEMO2025092900861,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST003,Coco Sports and Outdoors,AliExpress,MY,马来西亚
DEMO2025092900862-1,DEMO2025092900862,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST006,Xing Fan Go,AliExpress,MY,马来西亚
DEMO2025092900863-1,DEMO2025092900863,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST002,Camplab Outdoor Peak,AliExpress,PH,菲律宾
DEMO2025092900864-1,DEMO2025092900864,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST004,Outdoor equipment shop,temu,TH,泰国
DEMO2025092900865-1,DEMO2025092900865,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST003,Coco Sports and Outdoors,tiktok,RU,俄罗斯
DEMO2025092900866-1,DEMO2025092900866,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST006,Xing Fan Go,temu,US,美国
DEMO2025092900867-1,DEMO2025092900867,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST004,Outdoor equipment shop,ozon,RU,俄罗斯
DEMO2025092900868-1,DEMO2025092900868,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST006,Xing Fan Go,ozon,MY,马来西亚
DEMO2025092900869-1,DEMO2025092900869,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST003,Coco Sports and Outdoors,temu,US,美国
DEMO2025092900870-1,DEMO2025092900870,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST005,Xing Fan Go,mercado,MY,马来西亚
DEMO2025092900871-1,DEMO2025092900871,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST003,Coco Sports and Outdoors,ozon,GB,英国
DEMO2025092900872-1,DEMO2025092900872,SKU008,Carbon Fiber Trekking Poles,碳纤维登山杖,/assets/products/placeholder_008.png,Trekking,1,289.99,289.99,ST002,Camplab Outdoor Peak,temu,RU,俄罗斯
DEMO2025092900873-1,DEMO2025092900873,SKU005,Rechargeable LED Camping Lantern,充电式LED露营灯,/assets/products/placeholder_005.png,Lighting,1,258.99,258.99,ST003,Coco Sports and Outdoors,ozon,TH,泰国
DEMO2025092900874-1,DEMO2025092900874,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST002,Camplab Outdoor Peak,ozon,US,美国
DEMO2025092900875-1,DEMO2025092900875,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST004,Outdoor equipment shop,tiktok,RU,俄罗斯
DEMO2025092900876-1,DEMO2025092900876,SKU010,Compact Camping Cookware Set,便携露营炊具套装,/assets/products/placeholder_010.png,Cooking,1,268.99,268.99,ST007,YIHRA,tiktok,VN,越南
DEMO2025092900877-1,DEMO2025092900877,SKU008,Carbon Fiber Trekking Poles,碳纤维登山杖,/assets/products/placeholder_008.png,Trekking,1,289.99,289.99,ST005,Xing Fan Go,ozon,GB,英国
DEMO2025092900878-1,DEMO2025092900878,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,2,36.99,73.98,ST003,Coco Sports and Outdoors,temu,US,美国
DEMO2025092900879-1,DEMO2025092900879,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST003,Coco Sports and Outdoors,tiktok,GB,英国
DEMO2025092900880-1,DEMO2025092900880,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST007,YIHRA,tiktok,VN,越南
DEMO2025092900881-1,DEMO2025092900881,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST005,Xing Fan Go,AliExpress,PH,菲律宾
DEMO2025092900882-1,DEMO2025092900882,SKU008,Carbon Fiber Trekking Poles,碳纤维登山杖,/assets/products/placeholder_008.png,Trekking,1,289.99,289.99,ST001,YHR C,mercado,RU,俄罗斯
DEMO2025092900883-1,DEMO2025092900883,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST006,Xing Fan Go,AliExpress,VN,越南
DEMO2025092900884-1,DEMO2025092900884,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST006,Xing Fan Go,AliExpress,MY,马来西亚
DEMO2025092900885-1,DEMO2025092900885,SKU010,Compact Camping Cookware Set,便携露营炊具套装,/assets/products/placeholder_010.png,Cooking,1,268.99,268.99,ST005,Xing Fan Go,AliExpress,GB,英国
DEMO2025092900886-1,DEMO2025092900886,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST003,Coco Sports and Outdoors,AliExpress,RU,俄罗斯
DEMO2025092900887-1,DEMO2025092900887,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST001,YHR C,mercado,VN,越南
DEMO2025092900888-1,DEMO2025092900888,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST006,Xing Fan Go,mercado,MY,马来西亚
DEMO2025092900889-1,DEMO2025092900889,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,2,68.99,137.98,ST001,YHR C,temu,TH,泰国
DEMO2025092900890-1,DEMO2025092900890,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST001,YHR C,mercado,TH,泰国
DEMO2025092900891-1,DEMO2025092900891,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST004,Outdoor equipment shop,mercado,RU,俄罗斯
DEMO2025092900892-1,DEMO2025092900892,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST007,YIHRA,tiktok,US,美国
DEMO2025092900893-1,DEMO2025092900893,SKU008,Carbon Fiber Trekking Poles,碳纤维登山杖,/assets/products/placeholder_008.png,Trekking,1,289.99,289.99,ST007,YIHRA,temu,FR,法国
DEMO2025092900894-1,DEMO2025092900894,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST006,Xing Fan Go,tiktok,PH,菲律宾
DEMO2025092900895-1,DEMO2025092900895,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST005,Xing Fan Go,temu,PH,菲律宾
DEMO2025092900896-1,DEMO2025092900896,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,2,33.99,67.98,ST004,Outdoor equipment shop,tiktok,US,美国
DEMO2025092900897-1,DEMO2025092900897,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST003,Coco Sports and Outdoors,temu,RU,俄罗斯
DEMO2025092900898-1,DEMO2025092900898,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST002,Camplab Outdoor Peak,temu,GB,英国
DEMO2025092900899-1,DEMO2025092900899,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST001,YHR C,tiktok,US,美国
DEMO2025092900900-1,DEMO2025092900900,SKU008,Carbon Fiber Trekking Poles,碳纤维登山杖,/assets/products/placeholder_008.png,Trekking,1,289.99,289.99,ST007,YIHRA,temu,TH,泰国
DEMO2025092900901-1,DEMO2025092900901,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST005,Xing Fan Go,tiktok,FR,法国
DEMO2025092900902-1,DEMO2025092900902,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST002,Camplab Outdoor Peak,AliExpress,GB,英国
DEMO2025092900903-1,DEMO2025092900903,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST002,Camplab Outdoor Peak,tiktok,US,美国
DEMO2025092900904-1,DEMO2025092900904,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,2,38.99,77.98,ST005,Xing Fan Go,tiktok,RU,俄罗斯
DEMO2025092900905-1,DEMO2025092900905,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST006,Xing Fan Go,ozon,VN,越南
DEMO2025092900906-1,DEMO2025092900906,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST006,Xing Fan Go,tiktok,PH,菲律宾
DEMO2025092900907-1,DEMO2025092900907,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST005,Xing Fan Go,ozon,US,美国
DEMO2025092900908-1,DEMO2025092900908,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST005,Xing Fan Go,tiktok,MY,马来西亚
DEMO2025092900909-1,DEMO2025092900909,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST005,Xing Fan Go,tiktok,TH,泰国
DEMO2025092900910-1,DEMO2025092900910,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST002,Camplab Outdoor Peak,tiktok,PH,菲律宾
DEMO2025092900911-1,DEMO2025092900911,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST002,Camplab Outdoor Peak,tiktok,GB,英国
DEMO2025092900912-1,DEMO2025092900912,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,2,38.99,77.98,ST002,Camplab Outdoor Peak,temu,US,美国
